eventid	hhnum	pnum	date	placetype	placedist_s	totalpaid	breakfast	lunch	dinner_supper	snack_drink	desc
26032	114281	1	6/3/2012 12:00:00 AM	313		0	0	1	0	0	Friend
26034	114281	1	6/3/2012 12:00:00 AM	313		0	0	0	1	0	Friend
26035	114281	1	6/4/2012 12:00:00 AM	313		0	0	1	0	0	Friend
26036	114281	1	6/4/2012 12:00:00 AM	313		0	0	0	1	0	Friend
33933	114315	1	9/2/2012 12:00:00 AM	313		0	0	0	1	0	Friend
70048	114360	3	10/22/2012 12:00:00 AM	313		0	0	0	0	1	Friend
70050	114360	1	10/24/2012 12:00:00 AM	313		0	1	0	0	0	Friend
48485	114469	3	10/21/2012 12:00:00 AM	313		0	0	1	0	0	Friend
48999	114469	3	10/27/2012 12:00:00 AM	313		0	0	1	1	0	Friend
44839	114474	1	10/13/2012 12:00:00 AM	313		0	0	0	0	1	Friend
48784	114478	1	10/24/2012 12:00:00 AM	313		0	0	0	1	0	Friend
69001	114478	1	10/24/2012 12:00:00 AM	313		0	0	1	0	0	Friend
7181	114480	3	5/6/2012 12:00:00 AM	313		0	0	0	1	0	Friend
7907	114480	2	5/11/2012 12:00:00 AM	313		0	0	0	1	0	Friend
67910	114484	2	12/1/2012 12:00:00 AM	313		0	0	1	0	0	Friend
16859	114531	2	6/27/2012 12:00:00 AM	313		0	1	0	0	0	Friend
16860	114531	2	6/27/2012 12:00:00 AM	313		0	0	1	0	0	Friend
17482	114531	2	7/1/2012 12:00:00 AM	313		0	0	1	0	0	Friend
40998	114550	1	9/27/2012 12:00:00 AM	313		0	0	0	1	0	Friend
34130	114588	1	9/1/2012 12:00:00 AM	313		0	0	1	0	0	Friend
57238	114588	2	9/1/2012 12:00:00 AM	313		0	0	1	0	0	Friend
7071	114605	1	5/9/2012 12:00:00 AM	313		0	0	0	1	0	Friend
25463	114608	3	8/5/2012 12:00:00 AM	313		0	0	0	1	0	Friend
52712	114667	1	10/3/2012 12:00:00 AM	313		0	0	1	0	0	Friend
67785	114696	1	10/18/2012 12:00:00 AM	313		0	0	0	1	0	Friend
35112	114734	1	9/7/2012 12:00:00 AM	313		0	0	1	0	0	Friend
36397	114734	1	9/12/2012 12:00:00 AM	313		0	0	0	0	1	Friend
56497	114750	1	11/29/2012 12:00:00 AM	313		0	0	0	1	0	Friend
66057	114750	1	12/5/2012 12:00:00 AM	313		0	0	0	1	0	Friend
10565	114758	1	5/24/2012 12:00:00 AM	313		0	0	0	1	0	Friend
53416	114783	1	11/17/2012 12:00:00 AM	313		0	0	0	1	0	Friend
21265	114815	4	7/19/2012 12:00:00 AM	313		0	1	0	0	0	Friend
